"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
822,"2020-11-12 11:28:44.4860","2020-11-12 11:42:27.1680",3679,"Bergen Ave",40.722103786686034,-74.07145500183105,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,40907,"Customer",1970,1
525,"2020-11-12 11:36:30.9700","2020-11-12 11:45:16.7490",3192,"Liberty Light Rail",40.7112423,-74.0557013,3185,"City Hall",40.7177325,-74.043845,27808,"Subscriber",1989,2
832,"2020-11-12 11:44:33.7410","2020-11-12 11:58:25.7820",3184,"Paulus Hook",40.7141454,-74.0335519,3209,"Brunswick St",40.7241765,-74.0506564,43090,"Subscriber",1982,1
831,"2020-11-12 11:44:42.4580","2020-11-12 11:58:33.5120",3184,"Paulus Hook",40.7141454,-74.0335519,3209,"Brunswick St",40.7241765,-74.0506564,17630,"Subscriber",1988,2
801,"2020-11-12 11:57:32.0900","2020-11-12 12:10:54.0220",3681,"Grand St",40.71517767732029,-74.03768330812454,3481,"York St",40.71649,-74.04105,45647,"Subscriber",1988,2
1295,"2020-11-12 12:00:18.2770","2020-11-12 12:21:53.7690",3199,"Newport Pkwy",40.7287448,-74.0321082,3638,"Washington St",40.7242941,-74.0354826,47258,"Subscriber",1992,1
385,"2020-11-12 12:02:04.3610","2020-11-12 12:08:29.3900",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3199,"Newport Pkwy",40.7287448,-74.0321082,29376,"Subscriber",1980,1
192,"2020-11-12 12:02:27.0820","2020-11-12 12:05:39.6470",3184,"Paulus Hook",40.7141454,-74.0335519,3267,"Morris Canal",40.7124188237569,-74.03852552175522,27453,"Subscriber",1962,1
1477,"2020-11-12 12:07:30.4970","2020-11-12 12:32:08.3800",3199,"Newport Pkwy",40.7287448,-74.0321082,3483,"Montgomery St",40.71942,-74.05099,42574,"Customer",1969,0
481,"2020-11-12 12:07:42.3300","2020-11-12 12:15:43.3560",3187,"Warren St",40.7211236,-74.03805095,3681,"Grand St",40.71517767732029,-74.03768330812454,40954,"Subscriber",1980,1
562,"2020-11-12 12:12:13.2980","2020-11-12 12:21:35.7390",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,47108,"Subscriber",1970,1
429,"2020-11-12 12:13:11.6340","2020-11-12 12:20:21.5550",3681,"Grand St",40.71517767732029,-74.03768330812454,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,26712,"Subscriber",1991,1
723,"2020-11-12 12:13:22.1910","2020-11-12 12:25:25.8740",3191,"Union St",40.7182113,-74.0836394,3191,"Union St",40.7182113,-74.0836394,44742,"Subscriber",1982,1
2088,"2020-11-12 12:13:42.5650","2020-11-12 12:48:30.6690",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3267,"Morris Canal",40.7124188237569,-74.03852552175522,40907,"Subscriber",1990,1
462,"2020-11-12 12:14:16.3570","2020-11-12 12:21:59.0170",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,42492,"Subscriber",1988,1
603,"2020-11-12 12:14:41.5280","2020-11-12 12:24:45.1620",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,42810,"Subscriber",1988,1
503,"2020-11-12 12:14:54.4900","2020-11-12 12:23:18.3490",3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,3280,"Astor Place",40.71928220070702,-74.07126188278198,44664,"Subscriber",1960,1
409,"2020-11-12 12:15:35.0960","2020-11-12 12:22:24.5410",3213,"Van Vorst Park",40.71848892,-74.047726625,3639,"Harborside",40.7192517,-74.034234,45683,"Subscriber",1980,1
232,"2020-11-12 12:22:09.0100","2020-11-12 12:26:01.0870",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3206,"Hilltop",40.7311689,-74.0575736,42343,"Subscriber",1991,1
1907,"2020-11-12 12:22:26.5460","2020-11-12 12:54:13.6020",3638,"Washington St",40.7242941,-74.0354826,3199,"Newport Pkwy",40.7287448,-74.0321082,47258,"Subscriber",1992,1
491,"2020-11-12 12:25:35.6950","2020-11-12 12:33:47.4230",3639,"Harborside",40.7192517,-74.034234,3213,"Van Vorst Park",40.71848892,-74.047726625,45683,"Subscriber",1980,1
1871,"2020-11-12 12:25:36.8560","2020-11-12 12:56:48.5940",3202,"Newport PATH",40.7272235,-74.0337589,3210,"Pershing Field",40.742677141,-74.051788633,42546,"Subscriber",1987,1
1540,"2020-11-12 12:25:41.2870","2020-11-12 12:51:21.9840",3280,"Astor Place",40.71928220070702,-74.07126188278198,3210,"Pershing Field",40.742677141,-74.051788633,44664,"Subscriber",1953,2
397,"2020-11-12 12:25:47.2100","2020-11-12 12:32:24.6700",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3202,"Newport PATH",40.7272235,-74.0337589,42810,"Subscriber",1978,1
115,"2020-11-12 12:27:31.6930","2020-11-12 12:29:27.3950",3184,"Paulus Hook",40.7141454,-74.0335519,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,42286,"Subscriber",1987,1
332,"2020-11-12 12:28:29.6390","2020-11-12 12:34:01.9900",3213,"Van Vorst Park",40.71848892,-74.047726625,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,38978,"Subscriber",1981,1
667,"2020-11-12 12:29:42.5100","2020-11-12 12:40:49.7210",3213,"Van Vorst Park",40.71848892,-74.047726625,3202,"Newport PATH",40.7272235,-74.0337589,47029,"Subscriber",1981,2
529,"2020-11-12 12:34:01.6520","2020-11-12 12:42:50.7590",3209,"Brunswick St",40.7241765,-74.0506564,3184,"Paulus Hook",40.7141454,-74.0335519,46473,"Subscriber",1970,1
326,"2020-11-12 12:35:54.9500","2020-11-12 12:41:21.4260",3203,"Hamilton Park",40.727595966,-74.044247311,3202,"Newport PATH",40.7272235,-74.0337589,44787,"Subscriber",1964,1
828,"2020-11-12 12:40:06.8640","2020-11-12 12:53:55.8150",3268,"Lafayette Park",40.71346382669195,-74.06285852193832,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,46599,"Subscriber",1980,1
829,"2020-11-12 12:41:51.2260","2020-11-12 12:55:40.5440",3213,"Van Vorst Park",40.71848892,-74.047726625,3195,"Sip Ave",40.73089709786179,-74.06391263008118,45683,"Subscriber",1976,1
297,"2020-11-12 12:45:45.4020","2020-11-12 12:50:42.5290",3203,"Hamilton Park",40.727595966,-74.044247311,3202,"Newport PATH",40.7272235,-74.0337589,42625,"Subscriber",1986,1
1225,"2020-11-12 12:46:34.4400","2020-11-12 13:06:59.6070",3198,"Heights Elevator",40.748715945380226,-74.04044330120087,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,47045,"Subscriber",1986,2
1051,"2020-11-12 12:47:54.9490","2020-11-12 13:05:26.0880",3213,"Van Vorst Park",40.71848892,-74.047726625,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,26443,"Subscriber",1980,2
1357,"2020-11-12 12:48:19.4590","2020-11-12 13:10:56.8210",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3199,"Newport Pkwy",40.7287448,-74.0321082,47108,"Subscriber",1992,1
1130,"2020-11-12 12:48:19.5250","2020-11-12 13:07:09.5380",3268,"Lafayette Park",40.71346382669195,-74.06285852193832,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,39160,"Customer",1969,0
712,"2020-11-12 12:49:46.0510","2020-11-12 13:01:38.9530",3184,"Paulus Hook",40.7141454,-74.0335519,3209,"Brunswick St",40.7241765,-74.0506564,46473,"Subscriber",1970,1
278,"2020-11-12 12:49:57.1390","2020-11-12 12:54:35.3440",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,44424,"Subscriber",1989,1
234,"2020-11-12 12:51:00.3920","2020-11-12 12:54:55.3200",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3184,"Paulus Hook",40.7141454,-74.0335519,39433,"Subscriber",1973,1
169,"2020-11-12 12:55:04.5760","2020-11-12 12:57:53.6030",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3209,"Brunswick St",40.7241765,-74.0506564,38978,"Subscriber",1991,2
189,"2020-11-12 12:56:20.9410","2020-11-12 12:59:30.2710",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3213,"Van Vorst Park",40.71848892,-74.047726625,45656,"Subscriber",1965,1
361,"2020-11-12 13:02:42.1620","2020-11-12 13:08:43.2330",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3267,"Morris Canal",40.7124188237569,-74.03852552175522,47260,"Subscriber",1991,1
263,"2020-11-12 13:03:24.9130","2020-11-12 13:07:48.6030",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,45683,"Customer",1969,0
1691,"2020-11-12 13:03:35.5880","2020-11-12 13:31:46.9060",3198,"Heights Elevator",40.748715945380226,-74.04044330120087,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,45764,"Subscriber",1994,1
328,"2020-11-12 13:04:53.0770","2020-11-12 13:10:21.5140",3211,"Newark Ave",40.72152515,-74.046304543,3681,"Grand St",40.71517767732029,-74.03768330812454,45255,"Subscriber",1991,1
862,"2020-11-12 13:06:14.0490","2020-11-12 13:20:36.4610",3187,"Warren St",40.7211236,-74.03805095,3483,"Montgomery St",40.71942,-74.05099,42623,"Subscriber",1963,1
627,"2020-11-12 13:06:27.4250","2020-11-12 13:16:54.9130",3187,"Warren St",40.7211236,-74.03805095,3638,"Washington St",40.7242941,-74.0354826,21314,"Subscriber",1992,1
3904,"2020-11-12 13:07:33.6490","2020-11-12 14:12:38.0740",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3185,"City Hall",40.7177325,-74.043845,26443,"Customer",1992,1
179,"2020-11-12 13:08:04.8460","2020-11-12 13:11:04.6670",3199,"Newport Pkwy",40.7287448,-74.0321082,3202,"Newport PATH",40.7272235,-74.0337589,47258,"Subscriber",1992,1
782,"2020-11-12 13:09:45.1120","2020-11-12 13:22:47.3920",3213,"Van Vorst Park",40.71848892,-74.047726625,3199,"Newport Pkwy",40.7287448,-74.0321082,45656,"Subscriber",1984,2
728,"2020-11-12 13:10:11.1640","2020-11-12 13:22:20.0320",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3267,"Morris Canal",40.7124188237569,-74.03852552175522,45683,"Subscriber",2003,1
668,"2020-11-12 13:12:47.8270","2020-11-12 13:23:56.7570",3185,"City Hall",40.7177325,-74.043845,3185,"City Hall",40.7177325,-74.043845,44967,"Subscriber",1986,0
1381,"2020-11-12 13:13:12.6810","2020-11-12 13:36:14.5010",3199,"Newport Pkwy",40.7287448,-74.0321082,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,47108,"Subscriber",1992,1
350,"2020-11-12 13:13:33.8810","2020-11-12 13:19:24.7940",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3211,"Newark Ave",40.72152515,-74.046304543,35139,"Subscriber",1982,1
1146,"2020-11-12 13:13:51.9830","2020-11-12 13:32:58.8740",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,44316,"Subscriber",1973,2
272,"2020-11-12 13:13:53.5200","2020-11-12 13:18:26.4220",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,45339,"Subscriber",1985,2
715,"2020-11-12 13:19:36.5340","2020-11-12 13:31:32.4330",3483,"Montgomery St",40.71942,-74.05099,3267,"Morris Canal",40.7124188237569,-74.03852552175522,42293,"Customer",1969,0
635,"2020-11-12 13:20:45.4850","2020-11-12 13:31:21.0060",3185,"City Hall",40.7177325,-74.043845,3280,"Astor Place",40.71928220070702,-74.07126188278198,44913,"Subscriber",1989,1
766,"2020-11-12 13:24:42.5030","2020-11-12 13:37:29.3430",3192,"Liberty Light Rail",40.7112423,-74.0557013,3638,"Washington St",40.7242941,-74.0354826,39685,"Subscriber",1980,1
1619,"2020-11-12 13:25:20.8420","2020-11-12 13:52:20.0390",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,35375,"Subscriber",1992,1
380,"2020-11-12 13:29:07.5270","2020-11-12 13:35:28.4630",3639,"Harborside",40.7192517,-74.034234,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,44968,"Subscriber",1983,1
387,"2020-11-12 13:31:55.8380","2020-11-12 13:38:23.3270",3199,"Newport Pkwy",40.7287448,-74.0321082,3639,"Harborside",40.7192517,-74.034234,45656,"Customer",1994,1
2621,"2020-11-12 13:37:43.7090","2020-11-12 14:21:25.2670",3199,"Newport Pkwy",40.7287448,-74.0321082,3199,"Newport Pkwy",40.7287448,-74.0321082,40168,"Customer",1996,1
366,"2020-11-12 13:37:57.9440","2020-11-12 13:44:04.2020",3209,"Brunswick St",40.7241765,-74.0506564,3185,"City Hall",40.7177325,-74.043845,45351,"Subscriber",1988,1
2604,"2020-11-12 13:37:58.7890","2020-11-12 14:21:22.9330",3199,"Newport Pkwy",40.7287448,-74.0321082,3199,"Newport Pkwy",40.7287448,-74.0321082,44687,"Customer",1999,1
434,"2020-11-12 13:38:00.0260","2020-11-12 13:45:14.5580",3694,"Jackson Square",40.71113,-74.0789,3280,"Astor Place",40.71928220070702,-74.07126188278198,34039,"Subscriber",1960,1
499,"2020-11-12 13:40:15.5700","2020-11-12 13:48:35.1880",3211,"Newark Ave",40.72152515,-74.046304543,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,42376,"Subscriber",1981,1
398,"2020-11-12 13:40:40.7340","2020-11-12 13:47:19.0240",3639,"Harborside",40.7192517,-74.034234,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,45656,"Customer",1988,1
1398,"2020-11-12 13:47:12.8860","2020-11-12 14:10:31.5250",3185,"City Hall",40.7177325,-74.043845,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,47256,"Subscriber",1982,1
991,"2020-11-12 14:03:58.4960","2020-11-12 14:20:30.3870",3199,"Newport Pkwy",40.7287448,-74.0321082,3195,"Sip Ave",40.73089709786179,-74.06391263008118,42358,"Subscriber",1993,1
492,"2020-11-12 14:07:53.4660","2020-11-12 14:16:06.3570",3280,"Astor Place",40.71928220070702,-74.07126188278198,3195,"Sip Ave",40.73089709786179,-74.06391263008118,44913,"Subscriber",1976,1
455,"2020-11-12 14:09:47.4440","2020-11-12 14:17:23.2850",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,47045,"Subscriber",1993,1
1052,"2020-11-12 14:10:19.7090","2020-11-12 14:27:51.7420",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3202,"Newport PATH",40.7272235,-74.0337589,42465,"Subscriber",1977,1
511,"2020-11-12 14:16:12.4150","2020-11-12 14:24:43.4560",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3192,"Liberty Light Rail",40.7112423,-74.0557013,42140,"Subscriber",1973,1
1296,"2020-11-12 14:17:07.5200","2020-11-12 14:38:44.3690",3639,"Harborside",40.7192517,-74.034234,3201,"Dey St",40.737711,-74.066921,44872,"Subscriber",1989,1
380,"2020-11-12 14:17:43.2700","2020-11-12 14:24:03.3050",3210,"Pershing Field",40.742677141,-74.051788633,3220,"5 Corners Library",40.734961020009514,-74.0595030784607,44664,"Subscriber",1994,1
414,"2020-11-12 14:18:38.0820","2020-11-12 14:25:32.4080",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3213,"Van Vorst Park",40.71848892,-74.047726625,47256,"Subscriber",1982,1
646,"2020-11-12 14:19:04.2980","2020-11-12 14:29:50.8260",3206,"Hilltop",40.7311689,-74.0575736,3195,"Sip Ave",40.73089709786179,-74.06391263008118,42343,"Subscriber",1969,1
725,"2020-11-12 14:20:14.3330","2020-11-12 14:32:19.7410",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,42617,"Subscriber",1991,1
586,"2020-11-12 14:31:30.1510","2020-11-12 14:41:16.2260",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3280,"Astor Place",40.71928220070702,-74.07126188278198,44913,"Subscriber",1976,1
852,"2020-11-12 14:33:18.1440","2020-11-12 14:47:30.8340",3280,"Astor Place",40.71928220070702,-74.07126188278198,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,34039,"Subscriber",1989,1
383,"2020-11-12 14:33:34.4000","2020-11-12 14:39:57.9520",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3206,"Hilltop",40.7311689,-74.0575736,47045,"Customer",1987,1
1212,"2020-11-12 14:41:00.3360","2020-11-12 15:01:12.8870",3210,"Pershing Field",40.742677141,-74.051788633,3280,"Astor Place",40.71928220070702,-74.07126188278198,42546,"Subscriber",1953,2
925,"2020-11-12 14:41:33.9450","2020-11-12 14:56:59.0930",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3192,"Liberty Light Rail",40.7112423,-74.0557013,42343,"Subscriber",1993,1
786,"2020-11-12 14:53:13.3680","2020-11-12 15:06:20.0430",3192,"Liberty Light Rail",40.7112423,-74.0557013,3681,"Grand St",40.71517767732029,-74.03768330812454,44785,"Subscriber",1992,2
284,"2020-11-12 14:53:26.1280","2020-11-12 14:58:10.2510",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,45339,"Subscriber",1985,2
745,"2020-11-12 14:53:31.4990","2020-11-12 15:05:56.5300",3192,"Liberty Light Rail",40.7112423,-74.0557013,3681,"Grand St",40.71517767732029,-74.03768330812454,42140,"Subscriber",1992,1
434,"2020-11-12 14:58:17.0110","2020-11-12 15:05:31.9020",3209,"Brunswick St",40.7241765,-74.0506564,3681,"Grand St",40.71517767732029,-74.03768330812454,44671,"Customer",1969,0
493,"2020-11-12 15:03:02.7980","2020-11-12 15:11:16.4860",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3209,"Brunswick St",40.7241765,-74.0506564,42358,"Subscriber",1995,1
892,"2020-11-12 15:03:17.9710","2020-11-12 15:18:10.3120",3185,"City Hall",40.7177325,-74.043845,3220,"5 Corners Library",40.734961020009514,-74.0595030784607,47254,"Subscriber",1992,1
712,"2020-11-12 15:04:43.1270","2020-11-12 15:16:36.0030",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,45339,"Subscriber",1984,2
231,"2020-11-12 15:08:06.1120","2020-11-12 15:11:57.6750",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,45683,"Subscriber",2003,1
977,"2020-11-12 15:08:06.9580","2020-11-12 15:24:24.0580",3198,"Heights Elevator",40.748715945380226,-74.04044330120087,3199,"Newport Pkwy",40.7287448,-74.0321082,45764,"Subscriber",1989,2
854,"2020-11-12 15:08:19.9290","2020-11-12 15:22:34.0140",3220,"5 Corners Library",40.734961020009514,-74.0595030784607,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,44664,"Subscriber",1994,1
548,"2020-11-12 15:10:02.1950","2020-11-12 15:19:10.8990",3268,"Lafayette Park",40.71346382669195,-74.06285852193832,3185,"City Hall",40.7177325,-74.043845,47255,"Subscriber",1991,1
246,"2020-11-12 15:10:05.3310","2020-11-12 15:14:12.2120",3187,"Warren St",40.7211236,-74.03805095,3187,"Warren St",40.7211236,-74.03805095,44364,"Subscriber",1985,2
2662,"2020-11-12 15:12:14.1610","2020-11-12 15:56:36.2460",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,25541,"Customer",1980,1
583,"2020-11-12 15:12:19.6040","2020-11-12 15:22:02.6390",3202,"Newport PATH",40.7272235,-74.0337589,3213,"Van Vorst Park",40.71848892,-74.047726625,42810,"Subscriber",1980,1
190,"2020-11-12 15:13:28.9360","2020-11-12 15:16:39.7050",3203,"Hamilton Park",40.727595966,-74.044247311,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,30680,"Subscriber",1964,1
803,"2020-11-12 15:19:12.3600","2020-11-12 15:32:35.9380",3206,"Hilltop",40.7311689,-74.0575736,3199,"Newport Pkwy",40.7287448,-74.0321082,47045,"Subscriber",1993,1
3770,"2020-11-12 15:23:07.8700","2020-11-12 16:25:58.7290",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,34039,"Subscriber",1968,1
1514,"2020-11-12 15:37:39.6010","2020-11-12 16:02:53.6430",3220,"5 Corners Library",40.734961020009514,-74.0595030784607,3191,"Union St",40.7182113,-74.0836394,47254,"Subscriber",1990,1
453,"2020-11-12 15:40:02.9490","2020-11-12 15:47:36.0260",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,43098,"Subscriber",1989,1
225,"2020-11-12 15:41:20.7220","2020-11-12 15:45:05.7940",3203,"Hamilton Park",40.727595966,-74.044247311,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,44492,"Subscriber",1984,2
633,"2020-11-12 15:45:46.6060","2020-11-12 15:56:20.1860",3681,"Grand St",40.71517767732029,-74.03768330812454,3192,"Liberty Light Rail",40.7112423,-74.0557013,42140,"Subscriber",1992,1
639,"2020-11-12 15:45:48.4540","2020-11-12 15:56:27.5900",3681,"Grand St",40.71517767732029,-74.03768330812454,3192,"Liberty Light Rail",40.7112423,-74.0557013,44785,"Subscriber",1992,2
725,"2020-11-12 15:48:00.1360","2020-11-12 16:00:05.6070",3209,"Brunswick St",40.7241765,-74.0506564,3209,"Brunswick St",40.7241765,-74.0506564,39920,"Subscriber",1984,1
670,"2020-11-12 15:50:13.3390","2020-11-12 16:01:24.0450",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3202,"Newport PATH",40.7272235,-74.0337589,43098,"Subscriber",1995,1
505,"2020-11-12 15:56:40.5110","2020-11-12 16:05:05.8220",3280,"Astor Place",40.71928220070702,-74.07126188278198,3195,"Sip Ave",40.73089709786179,-74.06391263008118,44913,"Subscriber",1976,1
221,"2020-11-12 16:09:40.8800","2020-11-12 16:13:22.2730",3184,"Paulus Hook",40.7141454,-74.0335519,3639,"Harborside",40.7192517,-74.034234,45350,"Subscriber",1970,1
192,"2020-11-12 16:21:12.1190","2020-11-12 16:24:24.3090",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,20831,"Subscriber",1952,1
951,"2020-11-12 16:21:44.2310","2020-11-12 16:37:36.1560",3638,"Washington St",40.7242941,-74.0354826,3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,45347,"Customer",1991,1
1274,"2020-11-12 16:26:11.7420","2020-11-12 16:47:25.9100",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,34039,"Subscriber",1968,1
369,"2020-11-12 16:35:18.3780","2020-11-12 16:41:28.3400",3213,"Van Vorst Park",40.71848892,-74.047726625,3187,"Warren St",40.7211236,-74.03805095,42810,"Subscriber",1980,1
634,"2020-11-12 16:35:24.4550","2020-11-12 16:45:58.5350",3192,"Liberty Light Rail",40.7112423,-74.0557013,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42343,"Subscriber",1986,0
309,"2020-11-12 16:38:21.0270","2020-11-12 16:43:30.9420",3211,"Newark Ave",40.72152515,-74.046304543,3639,"Harborside",40.7192517,-74.034234,43543,"Subscriber",1990,1
476,"2020-11-12 16:39:23.1520","2020-11-12 16:47:19.1960",3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,3207,"Oakland Ave",40.7376037,-74.0524783,45173,"Subscriber",1982,1
317,"2020-11-12 16:40:38.1600","2020-11-12 16:45:56.0660",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,46473,"Subscriber",1981,2
163,"2020-11-12 16:45:52.9230","2020-11-12 16:48:36.4870",3184,"Paulus Hook",40.7141454,-74.0335519,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29718,"Subscriber",1967,1
896,"2020-11-12 16:47:46.2440","2020-11-12 17:02:43.0640",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,34039,"Subscriber",1968,1
338,"2020-11-12 16:52:54.9180","2020-11-12 16:58:33.3220",3187,"Warren St",40.7211236,-74.03805095,3267,"Morris Canal",40.7124188237569,-74.03852552175522,45234,"Subscriber",1963,1
485,"2020-11-12 16:53:42.6770","2020-11-12 17:01:48.4410",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,42376,"Customer",1969,0
159,"2020-11-12 16:56:00.0360","2020-11-12 16:58:39.5110",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,42596,"Subscriber",1968,2
703,"2020-11-12 16:57:03.1920","2020-11-12 17:08:46.2740",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,46609,"Subscriber",1990,1
913,"2020-11-12 16:57:25.2500","2020-11-12 17:12:38.9520",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3192,"Liberty Light Rail",40.7112423,-74.0557013,44424,"Subscriber",1972,1
523,"2020-11-12 17:02:09.8450","2020-11-12 17:10:53.1610",3187,"Warren St",40.7211236,-74.03805095,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,42810,"Subscriber",1980,1
159,"2020-11-12 17:03:39.8540","2020-11-12 17:06:18.9770",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42174,"Subscriber",1968,2
1369,"2020-11-12 17:08:53.5190","2020-11-12 17:31:43.0140",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,42343,"Subscriber",1980,1
328,"2020-11-12 17:12:06.2310","2020-11-12 17:17:35.1470",3639,"Harborside",40.7192517,-74.034234,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,41724,"Subscriber",1987,1
604,"2020-11-12 17:22:58.2410","2020-11-12 17:33:03.1130",3202,"Newport PATH",40.7272235,-74.0337589,3639,"Harborside",40.7192517,-74.034234,43098,"Subscriber",1990,2
766,"2020-11-12 17:23:47.8830","2020-11-12 17:36:34.8040",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3199,"Newport Pkwy",40.7287448,-74.0321082,44913,"Subscriber",1984,1
408,"2020-11-12 17:29:34.4870","2020-11-12 17:36:22.9260",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,44316,"Subscriber",1986,2
431,"2020-11-12 17:32:50.0790","2020-11-12 17:40:01.3730",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42293,"Subscriber",1982,1
268,"2020-11-12 17:34:48.6940","2020-11-12 17:39:17.0710",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,46532,"Subscriber",1992,2
